img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat,is_banana
Flora Pluas RGB_17_11400_7600_15400_11600.png,1285.623046875,3820.849853515625,1596.0252685546875,3997.47119140625,0.2055288851261139,Flora Pluas RGB,17,11400,7600,15400,11600,1440.8241577148438,3909.1605224609375,12685.623046875,11420.849853515623,12996.025268554688,11597.47119140625,12840.824157714844,11509.160522460938,-79.54124679237361,-2.2299138326506505,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,918.5905151367188,2569.481201171875,1101.4464111328125,2755.462646484375,0.2016421854496002,Flora Pluas RGB,17,11400,7600,15400,11600,1010.0184631347656,2662.471923828125,12318.59051513672,10169.481201171877,12501.446411132812,10355.462646484377,12410.018463134766,10262.471923828123,-79.54126672875297,-2.229845896204933,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2475.50537109375,2775.697509765625,3003.578369140625,3330.270263671875,0.6920938491821289,Flora Pluas RGB,10,7600,0,11600,4000,2739.5418701171875,3052.98388671875,10075.50537109375,2775.697509765625,10603.578369140623,3330.270263671875,10339.541870117188,3052.98388671875,-79.54136254412252,-2.229453025849644,False
Flora Pluas RGB_10_7600_0_11600_4000.png,4.45374059677124,1606.8074951171875,189.92417907714844,1824.6993408203125,0.6068207025527954,Flora Pluas RGB,10,7600,0,11600,4000,97.18895983695984,1715.75341796875,7604.453740596771,1606.8074951171875,7789.924179077148,1824.6993408203125,7697.188959836959,1715.75341796875,-79.54148482419147,-2.229380155459034,False
Flora Pluas RGB_10_7600_0_11600_4000.png,702.6543579101562,1127.531005859375,1011.2857666015624,1479.2635498046875,0.5754953026771545,Flora Pluas RGB,10,7600,0,11600,4000,856.9700622558594,1303.3972778320312,8302.654357910156,1127.531005859375,8611.285766601562,1479.2635498046875,8456.97006225586,1303.3972778320312,-79.5414496638292,-2.2293576847229084,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2424.998779296875,664.4263916015625,2761.278564453125,1000.047119140625,0.519256591796875,Flora Pluas RGB,10,7600,0,11600,4000,2593.138671875,832.2367553710938,10024.998779296877,664.4263916015625,10361.278564453123,1000.047119140625,10193.138671875,832.2367553710938,-79.54136931921795,-2.229332009529205,False
Flora Pluas RGB_10_7600_0_11600_4000.png,8.341233253479004,1842.7821044921875,286.9576416015625,2127.819580078125,0.4932286143302918,Flora Pluas RGB,10,7600,0,11600,4000,147.64943742752075,1985.300842285156,7608.341233253479,1842.7821044921875,7886.957641601562,2127.819580078125,7747.649437427521,1985.300842285156,-79.5414824890338,-2.2293948440460483,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2527.512939453125,3817.85302734375,2894.48388671875,3993.98681640625,0.4751896858215332,Flora Pluas RGB,10,7600,0,11600,4000,2710.998413085937,3905.919921875,10127.512939453123,3817.85302734375,10494.48388671875,3993.98681640625,10310.998413085938,3905.919921875,-79.54136386502705,-2.229499505333547,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1890.8863525390625,3156.953125,2191.91015625,3468.315673828125,0.4603537023067474,Flora Pluas RGB,10,7600,0,11600,4000,2041.3982543945312,3312.6343994140625,9490.886352539062,3156.953125,9791.91015625,3468.315673828125,9641.398254394531,3312.6343994140625,-79.54139485208908,-2.229467175119141,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1106.4736328125,1855.3057861328125,1385.81689453125,2139.474365234375,0.4428415596485138,Flora Pluas RGB,10,7600,0,11600,4000,1246.145263671875,1997.390075683593,8706.4736328125,1855.3057861328125,8985.81689453125,2139.474365234375,8846.145263671875,1997.390075683593,-79.54143165398261,-2.2293955028308874,False
Flora Pluas RGB_10_7600_0_11600_4000.png,210.8712310791016,2056.229248046875,526.7373046875,2367.013916015625,0.4313691854476929,Flora Pluas RGB,10,7600,0,11600,4000,368.8042678833008,2211.62158203125,7810.871231079102,2056.229248046875,8126.7373046875,2367.013916015625,7968.804267883301,2211.62158203125,-79.5414722546598,-2.2294071770590134,False
Flora Pluas RGB_10_7600_0_11600_4000.png,3349.324951171875,2731.801025390625,3579.55224609375,2959.5341796875,0.4092909097671509,Flora Pluas RGB,10,7600,0,11600,4000,3464.4385986328125,2845.6676025390625,10949.324951171877,2731.801025390625,11179.55224609375,2959.5341796875,11064.438598632812,2845.6676025390625,-79.54132899810314,-2.229441728456292,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1580.3035888671875,3402.953369140625,1862.0982666015625,3695.266357421875,0.4090811014175415,Flora Pluas RGB,10,7600,0,11600,4000,1721.200927734375,3549.10986328125,9180.303588867188,3402.953369140625,9462.098266601562,3695.266357421875,9321.200927734377,3549.10986328125,-79.54140966984905,-2.2294800614987325,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1400.1861572265625,1562.8094482421875,1657.494384765625,1796.5318603515625,0.4059504866600037,Flora Pluas RGB,10,7600,0,11600,4000,1528.8402709960938,1679.670654296875,9000.186157226562,1562.8094482421875,9257.494384765623,1796.5318603515625,9128.840270996094,1679.670654296875,-79.54141857171612,-2.2293781891823565,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1564.5770263671875,2916.10986328125,1839.23291015625,3232.127685546875,0.3945325911045074,Flora Pluas RGB,10,7600,0,11600,4000,1701.9049682617188,3074.1187744140625,9164.577026367188,2916.10986328125,9439.23291015625,3232.127685546875,9301.90496826172,3074.1187744140625,-79.54141056280746,-2.229454177563995,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2464.06787109375,2360.867919921875,2709.26025390625,2597.027587890625,0.3893460631370544,Flora Pluas RGB,10,7600,0,11600,4000,2586.6640625,2478.94775390625,10064.06787109375,2360.867919921875,10309.26025390625,2597.027587890625,10186.6640625,2478.94775390625,-79.54136961884322,-2.22942174460217,False
Flora Pluas RGB_10_7600_0_11600_4000.png,870.3243408203125,1557.3106689453125,1109.9599609375,1774.27392578125,0.3727589249610901,Flora Pluas RGB,10,7600,0,11600,4000,990.1421508789062,1665.7922973632812,8470.324340820312,1557.3106689453125,8709.9599609375,1774.27392578125,8590.142150878906,1665.7922973632812,-79.5414435010293,-2.2293774329018845,False
Flora Pluas RGB_10_7600_0_11600_4000.png,0.9184682369232178,1138.7784423828125,242.2241516113281,1552.7760009765625,0.3715661168098449,Flora Pluas RGB,10,7600,0,11600,4000,121.57130992412566,1345.7772216796875,7600.918468236922,1138.7784423828125,7842.224151611328,1552.7760009765625,7721.571309924126,1345.7772216796875,-79.54148369585035,-2.2293599941550784,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2678.05712890625,2145.203369140625,2955.898681640625,2446.8388671875,0.3652173280715942,Flora Pluas RGB,10,7600,0,11600,4000,2816.977905273437,2296.0211181640625,10278.05712890625,2145.203369140625,10555.898681640623,2446.8388671875,10416.977905273438,2296.0211181640625,-79.54135896061796,-2.229411776286528,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1901.020751953125,2213.545166015625,2138.317138671875,2449.175048828125,0.3581223487854004,Flora Pluas RGB,10,7600,0,11600,4000,2019.6689453125,2331.360107421875,9501.020751953123,2213.545166015625,9738.317138671877,2449.175048828125,9619.6689453125,2331.360107421875,-79.54139585765552,-2.2294137020323217,False
Flora Pluas RGB_10_7600_0_11600_4000.png,5.777638912200928,2230.92333984375,188.225341796875,2444.264404296875,0.3561697602272033,Flora Pluas RGB,10,7600,0,11600,4000,97.00149035453796,2337.5938720703125,7605.777638912201,2230.92333984375,7788.225341796875,2444.264404296875,7697.001490354539,2337.5938720703125,-79.54148483286698,-2.2294140417320785,False
Flora Pluas RGB_10_7600_0_11600_4000.png,931.8607177734376,931.3878784179688,1159.9835205078125,1154.684814453125,0.3517512083053589,Flora Pluas RGB,10,7600,0,11600,4000,1045.922119140625,1043.0363464355466,8531.860717773438,931.3878784179688,8759.983520507812,1154.684814453125,8645.922119140625,1043.0363464355466,-79.54144091970177,-2.229343496740198,False
Flora Pluas RGB_10_7600_0_11600_4000.png,0.7485985755920409,2513.580810546875,249.2006072998047,2757.372802734375,0.350814938545227,Flora Pluas RGB,10,7600,0,11600,4000,124.97460293769836,2635.476806640625,7600.748598575592,2513.580810546875,7849.200607299805,2757.372802734375,7724.9746029376975,2635.476806640625,-79.54148353835626,-2.229430274420688,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2916.1708984375,2352.207763671875,3116.210693359375,2552.822509765625,0.3471110165119171,Flora Pluas RGB,10,7600,0,11600,4000,3016.190795898437,2452.51513671875,10516.1708984375,2352.207763671875,10716.210693359377,2552.822509765625,10616.190795898438,2452.51513671875,-79.5413497416503,-2.229420304195909,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2280.96875,1550.9071044921875,2606.1044921875,1879.61669921875,0.344256579875946,Flora Pluas RGB,10,7600,0,11600,4000,2443.53662109375,1715.2619018554688,9880.96875,1550.9071044921875,10206.1044921875,1879.61669921875,10043.53662109375,1715.2619018554688,-79.54137624234659,-2.2293801286745927,False
Flora Pluas RGB_10_7600_0_11600_4000.png,474.72015380859375,1180.3087158203125,694.595703125,1423.6444091796875,0.3384730815887451,Flora Pluas RGB,10,7600,0,11600,4000,584.6579284667969,1301.9765625,8074.720153808594,1180.3087158203125,8294.595703125,1423.6444091796875,8184.657928466797,1301.9765625,-79.54146226560785,-2.2293576073031343,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1310.2392578125,3862.252685546875,1601.7147216796875,3993.03076171875,0.3335989713668823,Flora Pluas RGB,10,7600,0,11600,4000,1455.9769897460938,3927.641723632813,8910.2392578125,3862.252685546875,9201.714721679688,3993.03076171875,9055.976989746094,3927.641723632813,-79.54142194360752,-2.229500689030909,False
Flora Pluas RGB_10_7600_0_11600_4000.png,3100.54541015625,2489.722900390625,3330.353759765625,2718.779296875,0.3333256542682648,Flora Pluas RGB,10,7600,0,11600,4000,3215.449584960937,2604.2510986328125,10700.54541015625,2489.722900390625,10930.353759765623,2718.779296875,10815.449584960938,2604.2510986328125,-79.54134052055859,-2.2294285728220533,False
Flora Pluas RGB_10_7600_0_11600_4000.png,951.487548828125,3081.27099609375,1236.88427734375,3364.042724609375,0.3301665186882019,Flora Pluas RGB,10,7600,0,11600,4000,1094.1859130859375,3222.6568603515625,8551.487548828125,3081.27099609375,8836.88427734375,3364.042724609375,8694.185913085938,3222.6568603515625,-79.54143868619994,-2.229462271926632,False
Flora Pluas RGB_10_7600_0_11600_4000.png,6.350213050842285,771.351318359375,131.51618957519528,1101.552734375,0.3292965590953827,Flora Pluas RGB,10,7600,0,11600,4000,68.93320131301878,936.4520263671876,7606.350213050842,771.351318359375,7731.516189575195,1101.552734375,7668.933201313019,936.4520263671876,-79.54148613178221,-2.2293376885857943,False
Flora Pluas RGB_10_7600_0_11600_4000.png,655.7296752929688,2433.11669921875,953.9828491210938,2736.620849609375,0.3195343613624573,Flora Pluas RGB,10,7600,0,11600,4000,804.8562622070312,2584.8687744140625,8255.729675292969,2433.11669921875,8553.982849121094,2736.620849609375,8404.856262207031,2584.8687744140625,-79.54145207549759,-2.229427516611049,False
Flora Pluas RGB_10_7600_0_11600_4000.png,579.7254638671875,2128.037109375,817.345703125,2376.74072265625,0.3140149116516113,Flora Pluas RGB,10,7600,0,11600,4000,698.5355834960938,2252.388916015625,8179.7254638671875,2128.037109375,8417.345703125,2376.74072265625,8298.535583496094,2252.388916015625,-79.54145699569577,-2.2294093986144,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1653.5369873046875,2233.7998046875,1882.5047607421875,2485.094482421875,0.3107991814613342,Flora Pluas RGB,10,7600,0,11600,4000,1768.0208740234375,2359.4471435546875,9253.536987304688,2233.7998046875,9482.504760742188,2485.094482421875,9368.020874023438,2359.4471435546875,-79.54140750316411,-2.2294152325936887,False
Flora Pluas RGB_10_7600_0_11600_4000.png,793.16796875,1748.0455322265625,1076.380859375,2051.07958984375,0.3077148497104645,Flora Pluas RGB,10,7600,0,11600,4000,934.7744140625,1899.562561035156,8393.16796875,1748.0455322265625,8676.380859375,2051.07958984375,8534.7744140625,1899.562561035156,-79.54144606328005,-2.229390171865604,False
Flora Pluas RGB_10_7600_0_11600_4000.png,207.45584106445312,1745.5023193359375,456.9566040039063,2001.5087890625,0.297130286693573,Flora Pluas RGB,10,7600,0,11600,4000,332.2062225341797,1873.5055541992188,7807.455841064453,1745.5023193359375,8056.956604003906,2001.5087890625,7932.20622253418,1873.5055541992188,-79.5414739483062,-2.2293887519276723,False
Flora Pluas RGB_10_7600_0_11600_4000.png,751.4140014648438,1412.711181640625,941.5911254882812,1586.919677734375,0.2960928082466125,Flora Pluas RGB,10,7600,0,11600,4000,846.5025634765625,1499.8154296875,8351.414001464844,1412.711181640625,8541.591125488281,1586.919677734375,8446.502563476562,1499.8154296875,-79.54145014823325,-2.229368388238707,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1501.316650390625,2541.291015625,1736.9462890625,2778.53271484375,0.2950602471828461,Flora Pluas RGB,10,7600,0,11600,4000,1619.1314697265625,2659.911865234375,9101.316650390623,2541.291015625,9336.9462890625,2778.53271484375,9219.131469726562,2659.911865234375,-79.54141439331363,-2.229431605972956,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2548.400146484375,1839.3321533203125,2776.68310546875,2072.293212890625,0.2932531833648681,Flora Pluas RGB,10,7600,0,11600,4000,2662.5416259765625,1955.8126831054688,10148.400146484377,1839.3321533203125,10376.68310546875,2072.293212890625,10262.541625976562,1955.8126831054688,-79.54136610746,-2.22939323713256,False
Flora Pluas RGB_10_7600_0_11600_4000.png,801.4658203125,2880.087646484375,1034.7325439453125,3085.456298828125,0.2892922759056091,Flora Pluas RGB,10,7600,0,11600,4000,918.099182128906,2982.77197265625,8401.4658203125,2880.087646484375,8634.732543945312,3085.456298828125,8518.099182128906,2982.77197265625,-79.54144683495916,-2.2294491997555466,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1515.5189208984375,1089.23779296875,1815.0738525390625,1394.6839599609375,0.2862666547298431,Flora Pluas RGB,10,7600,0,11600,4000,1665.29638671875,1241.9608764648438,9115.518920898438,1089.23779296875,9415.073852539062,1394.6839599609375,9265.29638671875,1241.9608764648438,-79.54141225694143,-2.229354336837357,False
Flora Pluas RGB_10_7600_0_11600_4000.png,263.41812133789057,874.1870727539062,549.3621215820311,1143.3277587890625,0.2845561504364013,Flora Pluas RGB,10,7600,0,11600,4000,406.3901214599608,1008.7574157714844,7863.418121337891,874.1870727539062,8149.362121582031,1143.3277587890625,8006.390121459961,1008.7574157714844,-79.54147051530063,-2.2293416287607246,False
Flora Pluas RGB_10_7600_0_11600_4000.png,179.9170684814453,1327.044189453125,460.6999206542969,1595.6832275390625,0.2806341648101806,Flora Pluas RGB,10,7600,0,11600,4000,320.30849456787115,1461.3637084960938,7779.917068481445,1327.044189453125,8060.699920654297,1595.6832275390625,7920.308494567871,1461.3637084960938,-79.54147449889692,-2.229366292869204,False
Flora Pluas RGB_10_7600_0_11600_4000.png,1880.7509765625,1883.3480224609373,2162.6259765625,2166.849853515625,0.2796936631202698,Flora Pluas RGB,10,7600,0,11600,4000,2021.6884765625,2025.0989379882808,9480.7509765625,1883.3480224609373,9762.6259765625,2166.849853515625,9621.6884765625,2025.0989379882808,-79.54139576419773,-2.2293970127842324,False
Flora Pluas RGB_10_7600_0_11600_4000.png,2208.406005859375,1988.0831298828125,2490.7763671875,2302.220947265625,0.2761677503585815,Flora Pluas RGB,10,7600,0,11600,4000,2349.591186523437,2145.1520385742188,9808.406005859377,1988.0831298828125,10090.7763671875,2302.220947265625,9949.591186523438,2145.1520385742188,-79.54138058985603,-2.22940355489985,False
Flora Pluas RGB_10_7600_0_11600_4000.png,577.3014526367188,853.8271484375,800.4910888671875,1094.7137451171875,0.2755546569824219,Flora Pluas RGB,10,7600,0,11600,4000,688.8962707519531,974.270446777344,8177.301452636719,853.8271484375,8400.491088867188,1094.7137451171875,8288.896270751953,974.270446777344,-79.54145744177389,-2.2293397494445104,False
Flora Pluas RGB_10_7600_0_11600_4000.png,5.9359002113342285,546.3279418945311,204.9470367431641,780.3335571289062,0.2663230001926422,Flora Pluas RGB,10,7600,0,11600,4000,105.44146847724916,663.3307495117188,7605.935900211334,546.3279418945311,7804.947036743164,780.3335571289062,7705.441468477248,663.3307495117188,-79.54148444229044,-2.2293228052469884,False
Flora Pluas RGB_10_7600_0_11600_4000.png,702.6638793945312,540.4977416992189,993.04541015625,853.9657592773438,0.2655416727066039,Flora Pluas RGB,10,7600,0,11600,4000,847.8546447753906,697.2317504882812,8302.663879394531,540.4977416992189,8593.04541015625,853.9657592773438,8447.85464477539,697.2317504882812,-79.54145008566303,-2.2293246526317443,False
